,name,Eyes,Plumage,Beak,Hat,Clothes,Accessories,trait_n,Eyes_rarity,Plumage_rarity,Beak_rarity,Hat_rarity,Clothes_rarity,Accessories_rarity,mean_trait_rarity,min_trait_rarity,max_trait_rarity
0,Toucan Gang #4491,,Blue Macaw,Regular,,Lumberjack,,3,,0.04573804573804574,0.4744022869022869,,0.029136500088292425,,0.18309227757620836,0.029136500088292425,0.4744022869022869
0,Toucan Gang #7658,,Blue Macaw,Parakeet,Nindo,,Chained,4,,0.04573804573804574,0.0498960498960499,0.02583502491234545,,0.48218029350104824,0.15091235351187232,0.02583502491234545,0.48218029350104824
0,Toucan Gang #6924,Stoner,Regular,Gold,Halo,Lumberjack,,5,0.12100942535725144,0.5440488565488566,0.031185031185031187,0.021406163498800517,0.029136500088292425,,0.14935719533564643,0.021406163498800517,0.5440488565488566
0,Toucan Gang #2645,,Red Macaw,Regular,Punk,Cop,,4,,0.048466735966735966,0.4744022869022869,0.028787599188042075,0.02595797280593325,,0.14440364871574957,0.02595797280593325,0.4744022869022869
0,Toucan Gang #8877,,Regular,Regular,Doctor,Blue Jersey,,4,,0.5440488565488566,0.4744022869022869,0.02601956080457649,0.02754723644711284,,0.26800448517570824,0.02601956080457649,0.5440488565488566
0,Toucan Gang #8309,Blind,Regular,Regular,Chef Hat,Ape Costume,,5,0.09972636059592581,0.5440488565488566,0.4744022869022869,0.02472780955895922,0.022249690976514216,,0.2330310009165085,0.022249690976514216,0.5440488565488566
0,Toucan Gang #7532,Furious,Regular,Regular,Cap,Purple Jersey,,5,0.11675281240498632,0.5440488565488566,0.4744022869022869,0.026573168481269605,0.028783330390252517,,0.2381120909455304,0.026573168481269605,0.5440488565488566
0,Toucan Gang #8576,Stoner,Regular,Regular,Top Hat,Dalton,,5,0.12100942535725144,0.5440488565488566,0.4744022869022869,0.02971027864919727,0.028783330390252517,,0.23959083556956892,0.028783330390252517,0.5440488565488566
0,Toucan Gang #5252,Robin,Regular,Regular Open,Banana,Peter Toupan,,5,0.06688963210702341,0.5440488565488566,0.027936590436590438,0.026204096696807528,0.025781387956913298,,0.13817211274923827,0.025781387956913298,0.5440488565488566
0,Toucan Gang #8834,Sleepy,Regular,Regular,Chef Hat,ToucanX,,5,0.11705685618729098,0.5440488565488566,0.4744022869022869,0.02472780955895922,0.003708281829419036,,0.2327888182053625,0.003708281829419036,0.5440488565488566
0,Toucan Gang #4895,,Regular,Rainbow,Peter Toupan,Groom,Mummy,5,,0.5440488565488566,0.02442827442827443,0.028972135080273114,0.032315027370651596,0.5178197064989518,0.22951679998540148,0.02442827442827443,0.5440488565488566
0,Toucan Gang #9665,Snake,Albino,Regular,Blue Headband,Scarf,,5,0.09060504712678626,0.028846153846153848,0.4744022869022869,0.028049455619117918,0.029136500088292425,,0.13020788871652747,0.028049455619117918,0.4744022869022869
0,Toucan Gang #7420,Scar,Red Macaw,Blue Macaw,Chef Hat,Polo,,5,0.10276679841897234,0.048466735966735966,0.05353430353430354,0.02472780955895922,0.024721878862793572,,0.05084350526835293,0.024721878862793572,0.10276679841897234
0,Toucan Gang #9462,,Alien,Regular,Cap,Fireman,,4,,0.008575883575883576,0.4744022869022869,0.026573168481269605,0.026487727352993113,,0.13400976657810829,0.008575883575883576,0.4744022869022869
0,Toucan Gang #6119,,Snake,Regular,,Blue Jersey,,3,,0.015592515592515593,0.4744022869022869,,0.02754723644711284,,0.17251401298063848,0.015592515592515593,0.4744022869022869
0,Toucan Gang #9789,,Regular,Parakeet,Unicorn,Scarf,,4,,0.5440488565488566,0.0498960498960499,0.019745340468721166,0.029136500088292425,,0.16070668675048,0.019745340468721166,0.5440488565488566
0,Toucan Gang #591,Crying,Regular,Cockatiel,,Blue Tank Top,,4,0.11675281240498632,0.5440488565488566,0.04196985446985447,,0.0280769909941727,,0.18271212860446753,0.0280769909941727,0.5440488565488566
0,Toucan Gang #2086,,Regular,Regular,Fireman,Red Racing Suit,,4,,0.5440488565488566,0.4744022869022869,0.028049455619117918,0.01995408793925481,,0.2666136717523791,0.01995408793925481,0.5440488565488566
0,Toucan Gang #1939,,Regular,Regular,Blue Headband,Polo,,4,,0.5440488565488566,0.4744022869022869,0.028049455619117918,0.024721878862793572,,0.2678056194832638,0.024721878862793572,0.5440488565488566
0,Toucan Gang #3583,,Regular,Rainbow,Cap,Black Stripes,,4,,0.5440488565488566,0.02442827442827443,0.026573168481269605,0.027370651598092884,,0.15560523776412338,0.02442827442827443,0.5440488565488566
0,Toucan Gang #8494,,Regular,Parakeet,Crown,,Chained,4,,0.5440488565488566,0.0498960498960499,0.021406163498800517,,0.48218029350104824,0.2743828408611888,0.021406163498800517,0.5440488565488566
0,Toucan Gang #8084,,Red Macaw,Diamond Open,Flower Crown,Ape Costume,,4,,0.048466735966735966,0.004937629937629938,0.02952574275696623,0.022249690976514216,,0.026294949909461587,0.004937629937629938,0.048466735966735966
0,Toucan Gang #3529,Laser,Regular,Regular,Captain Toucan,,,4,0.07236242018850715,0.5440488565488566,0.4744022869022869,0.019560804576490128,,,0.2775935920540352,0.019560804576490128,0.5440488565488566
0,Toucan Gang #3721,Scar,Regular,Regular,,Dalton,,4,0.10276679841897234,0.5440488565488566,0.4744022869022869,,0.028783330390252517,,0.2875003180650921,0.028783330390252517,0.5440488565488566
0,Toucan Gang #2350,Laser,Red Macaw,Red Macaw,Brain,,,4,0.07236242018850715,0.048466735966735966,0.05275467775467776,0.005905148551393246,,,0.04487224561532853,0.005905148551393246,0.07236242018850715
0,Toucan Gang #1544,Snake,Blue Macaw,Blue Macaw Open,,Peter Toupan,,4,0.09060504712678626,0.04573804573804574,0.011174636174636175,,0.025781387956913298,,0.04332477924909536,0.011174636174636175,0.09060504712678626
0,Toucan Gang #1686,,Parakeet,Regular Open,Sushi Chef,Emperor,,4,,0.04677754677754678,0.027936590436590438,0.026942240265731686,0.01377361822355642,,0.028857498925856335,0.01377361822355642,0.04677754677754678
0,Toucan Gang #1854,,Regular,Regular,Brain,Blue Stripes,,4,,0.5440488565488566,0.4744022869022869,0.005905148551393246,0.029136500088292425,,0.2633731980227073,0.005905148551393246,0.5440488565488566
0,Toucan Gang #923,,Regular,Red Macaw,Peter Toupan,Ninja Suit,,4,,0.5440488565488566,0.05275467775467776,0.028972135080273114,0.018541409147095178,,0.16107926963272567,0.018541409147095178,0.5440488565488566
0,Toucan Gang #7967,,Blue Macaw,Regular,Yellow Headband,,,3,,0.04573804573804574,0.4744022869022869,0.026942240265731686,,,0.18236085763535478,0.026942240265731686,0.4744022869022869
0,Toucan Gang #9467,Snake,Regular,Regular,Detective,,,4,0.09060504712678626,0.5440488565488566,0.4744022869022869,0.028972135080273114,,,0.2845070814145507,0.028972135080273114,0.5440488565488566
0,Toucan Gang #8365,,Regular,Regular,Flower,Blue Tank Top,,4,,0.5440488565488566,0.4744022869022869,0.026942240265731686,0.0280769909941727,,0.26836759367776203,0.026942240265731686,0.5440488565488566
0,Toucan Gang #110,Scar,Regular,Regular,Toucamon,Red Jersey,,5,0.10276679841897234,0.5440488565488566,0.4744022869022869,0.026573168481269605,0.02666431220201307,,0.2348910845106797,0.026573168481269605,0.5440488565488566
0,Toucan Gang #5140,Scar,Regular,Regular,Peter Toupan,,,4,0.10276679841897234,0.5440488565488566,0.4744022869022869,0.028972135080273114,,,0.28754751923759725,0.028972135080273114,0.5440488565488566
0,Toucan Gang #8873,Stoner,Regular,Red Macaw Open,Toucamon,Green Racing Suit,,5,0.12100942535725144,0.5440488565488566,0.014033264033264034,0.026573168481269605,0.021896521278474308,,0.1455122471398232,0.014033264033264034,0.5440488565488566
0,Toucan Gang #9404,,Parakeet,Regular,Laurel,Red Jersey,Mummy,5,,0.04677754677754678,0.4744022869022869,0.029894814541428307,0.02666431220201307,0.5178197064989518,0.21911173338444537,0.02666431220201307,0.5178197064989518
0,Toucan Gang #1880,,Cheetah,Blue Macaw,Cop,Doctor,,4,,0.028066528066528068,0.05353430353430354,0.02768038383465584,0.02666431220201307,,0.03398638190937513,0.02666431220201307,0.05353430353430354
0,Toucan Gang #7925,,Cockatiel,Regular,Top Hat,,,3,,0.04054054054054054,0.4744022869022869,0.02971027864919727,,,0.18155103536400827,0.02971027864919727,0.4744022869022869
0,Toucan Gang #7620,,Regular,Regular,,Red Jersey,Chained,4,,0.5440488565488566,0.4744022869022869,,0.02666431220201307,0.48218029350104824,0.38182393728855124,0.02666431220201307,0.5440488565488566
0,Toucan Gang #2928,,Red Devil,Regular,Toucamon,,,3,,0.017411642411642413,0.4744022869022869,0.026573168481269605,,,0.1727956992650663,0.017411642411642413,0.4744022869022869
0,Toucan Gang #5409,Blind,Chameleon,Regular,,,,3,0.09972636059592581,0.036642411642411644,0.4744022869022869,,,,0.20359035304687478,0.036642411642411644,0.4744022869022869
0,Toucan Gang #8741,Snake,Zombie,Regular,Blue Headband,Military,,5,0.09060504712678626,0.016502079002079003,0.4744022869022869,0.028049455619117918,0.033551121313791274,,0.12862199799281226,0.016502079002079003,0.4744022869022869
0,Toucan Gang #3654,,Skeleton,Regular,Purple Headband,,,3,,0.0010395010395010396,0.4744022869022869,0.028233991511348956,,,0.16789192648437898,0.0010395010395010396,0.4744022869022869
0,Toucan Gang #5923,,Regular,Red Devil Open,Rasta,,,3,,0.5440488565488566,0.005587318087318088,0.019745340468721166,,,0.18979383836829858,0.005587318087318088,0.5440488565488566
0,Toucan Gang #2732,Blind,Regular,Cockatiel,,,Chained,4,0.09972636059592581,0.5440488565488566,0.04196985446985447,,,0.48218029350104824,0.2919813412789213,0.04196985446985447,0.5440488565488566
0,Toucan Gang #463,,Parakeet,Regular,Sushi Chef,Purple Jersey,,4,,0.04677754677754678,0.4744022869022869,0.026942240265731686,0.028783330390252517,,0.14422635108395446,0.026942240265731686,0.4744022869022869
0,Toucan Gang #4394,Robin,Regular,Regular,Blue Headband,,,4,0.06688963210702341,0.5440488565488566,0.4744022869022869,0.028049455619117918,,,0.27834755779432124,0.028049455619117918,0.5440488565488566
0,Toucan Gang #9545,Cyborg,Regular,Regular,Doctor,Military,,5,0.050775311644876864,0.5440488565488566,0.4744022869022869,0.02601956080457649,0.033551121313791274,,0.22575942744287766,0.02601956080457649,0.5440488565488566
0,Toucan Gang #6574,,Red Macaw,Rainbow,Cap,,,3,,0.048466735966735966,0.02442827442827443,0.026573168481269605,,,0.03315605962542666,0.02442827442827443,0.048466735966735966
0,Toucan Gang #2642,,Snake,Regular,Gladiator,,,3,,0.015592515592515593,0.4744022869022869,0.02251337885218675,,,0.17083606044899644,0.015592515592515593,0.4744022869022869
0,Toucan Gang #8768,Scar,Regular,Regular,Blue Headband,,,4,0.10276679841897234,0.5440488565488566,0.4744022869022869,0.028049455619117918,,,0.28731684937230845,0.028049455619117918,0.5440488565488566
0,Toucan Gang #58,,Regular,Regular,Banana,Black Stripes,,4,,0.5440488565488566,0.4744022869022869,0.026204096696807528,0.027370651598092884,,0.26800647293651103,0.026204096696807528,0.5440488565488566
0,Toucan Gang #6,Scar,White,Cyborg,Banana,,,4,0.10276679841897234,0.03755197505197505,0.01988045738045738,0.026204096696807528,,,0.04660083188705308,0.01988045738045738,0.10276679841897234
0,Toucan Gang #4504,,Red Macaw,Regular Open,,Dalton,,3,,0.048466735966735966,0.027936590436590438,,0.028783330390252517,,0.035062218931192976,0.027936590436590438,0.048466735966735966
0,Toucan Gang #5728,,Regular,Alien,Green Racing Helmet,Toga,,4,,0.5440488565488566,0.014033264033264034,0.008119579258165713,0.027017481900052976,,0.14830479543508482,0.008119579258165713,0.5440488565488566
0,Toucan Gang #6920,,Chameleon,Regular,Doctor,White Tank Top,,4,,0.036642411642411644,0.4744022869022869,0.02601956080457649,0.024898463711813527,,0.14049068076527213,0.024898463711813527,0.4744022869022869
0,Toucan Gang #8142,Furious,Regular,Zombie,,Lumberjack,,4,0.11675281240498632,0.5440488565488566,0.013903326403326404,,0.029136500088292425,,0.17596037386136543,0.013903326403326404,0.5440488565488566
0,Toucan Gang #8017,Scar,Red Macaw,Regular,Party Hat,,,4,0.10276679841897234,0.048466735966735966,0.4744022869022869,0.028233991511348956,,,0.16346745319983605,0.028233991511348956,0.4744022869022869
0,Toucan Gang #9791,,Regular,Cockatiel Open,Nindo,,,3,,0.5440488565488566,0.012084199584199585,0.02583502491234545,,,0.19398936034846723,0.012084199584199585,0.5440488565488566
0,Toucan Gang #7730,Scar,Cheetah,Gold,Captain Toucan,Military,,5,0.10276679841897234,0.028066528066528068,0.031185031185031187,0.019560804576490128,0.033551121313791274,,0.0430260567121626,0.019560804576490128,0.10276679841897234
0,Toucan Gang #9481,Cyborg,Blue Macaw,Regular,Blue Headband,Black Stripes,,5,0.050775311644876864,0.04573804573804574,0.4744022869022869,0.028049455619117918,0.027370651598092884,,0.12526715030048405,0.027370651598092884,0.4744022869022869
0,Toucan Gang #9369,Scar,Regular,Regular,Detective,,,4,0.10276679841897234,0.5440488565488566,0.4744022869022869,0.028972135080273114,,,0.28754751923759725,0.028972135080273114,0.5440488565488566
0,Toucan Gang #1841,,Tiger,Red Macaw,,Emperor,,3,,0.0204002079002079,0.05275467775467776,,0.01377361822355642,,0.028976167959480697,0.01377361822355642,0.05275467775467776
0,Toucan Gang #6579,Stoner,Chameleon,Albino,Pharaoh,Groom,,5,0.12100942535725144,0.036642411642411644,0.05197505197505198,0.013102048348403764,0.032315027370651596,,0.051008792938754086,0.013102048348403764,0.12100942535725144
0,Toucan Gang #1062,,Regular,Red Macaw,Sheriff,Green Racing Suit,,4,,0.5440488565488566,0.05275467775467776,0.021775235283262594,0.021896521278474308,,0.16011882271631783,0.021775235283262594,0.5440488565488566
0,Toucan Gang #4833,,Parakeet,Regular,Punk,Blue Tank Top,,4,,0.04677754677754678,0.4744022869022869,0.028787599188042075,0.0280769909941727,,0.14451110596551212,0.0280769909941727,0.4744022869022869
0,Toucan Gang #5805,,Regular,Regular,Flower Crown,Military,Mummy,5,,0.5440488565488566,0.4744022869022869,0.02952574275696623,0.033551121313791274,0.5178197064989518,0.31986954280417057,0.02952574275696623,0.5440488565488566
0,Toucan Gang #6233,,Rainbow,Red Devil,,Mummy,,3,,0.017411642411642413,0.02027027027027027,,0.01995408793925481,,0.019212000207055834,0.017411642411642413,0.02027027027027027
0,Toucan Gang #7401,Scar,Regular,Regular,Yellow Headband,Dalton,,5,0.10276679841897234,0.5440488565488566,0.4744022869022869,0.026942240265731686,0.028783330390252517,,0.23538870250522,0.026942240265731686,0.5440488565488566
0,Toucan Gang #1709,Robin,Regular,Rainbow Open,Yellow Headband,Military,,5,0.06688963210702341,0.5440488565488566,0.006496881496881497,0.026942240265731686,0.033551121313791274,,0.13558574634645687,0.006496881496881497,0.5440488565488566
0,Toucan Gang #8766,Stoner,Regular,Red Devil Open,Blue Headband,Captain Toucan,,5,0.12100942535725144,0.5440488565488566,0.005587318087318088,0.028049455619117918,0.017658484901995408,,0.14327070810290787,0.005587318087318088,0.5440488565488566
0,Toucan Gang #8588,,Tiger,Regular,,Yellow Jersey,Mummy,4,,0.0204002079002079,0.4744022869022869,,0.02895991523927247,0.5178197064989518,0.26039552913517977,0.0204002079002079,0.5178197064989518
0,Toucan Gang #6966,,Rainbow,Regular,,,,2,,0.017411642411642413,0.4744022869022869,,,,0.24590696465696466,0.017411642411642413,0.4744022869022869
0,Toucan Gang #263,,Cockatiel,Regular,Emperor,,,3,,0.04054054054054054,0.4744022869022869,0.017161837977486622,,,0.17736822180677136,0.017161837977486622,0.4744022869022869
0,Toucan Gang #5790,,Regular,Regular,Nindo,,Mummy,4,,0.5440488565488566,0.4744022869022869,0.02583502491234545,,0.5178197064989518,0.3905264687156102,0.02583502491234545,0.5440488565488566
0,Toucan Gang #2367,,Regular,Regular,Detective,Dalton,,4,,0.5440488565488566,0.4744022869022869,0.028972135080273114,0.028783330390252517,,0.2690516522304173,0.028783330390252517,0.5440488565488566
0,Toucan Gang #7710,Devil,Gold,Alien,Unicorn,White Tank Top,,5,0.04530252356339313,0.012084199584199585,0.014033264033264034,0.019745340468721166,0.024898463711813527,,0.02321275827227829,0.012084199584199585,0.04530252356339313
0,Toucan Gang #3207,,Snake,Cockatiel,,,,2,,0.015592515592515593,0.04196985446985447,,,,0.02878118503118503,0.015592515592515593,0.04196985446985447
0,Toucan Gang #9084,Furious,Regular,Regular,Viking,Yellow Jersey,,5,0.11675281240498632,0.5440488565488566,0.4744022869022869,0.017899981546410777,0.02895991523927247,,0.23641277052836265,0.017899981546410777,0.5440488565488566
0,Toucan Gang #8908,Snake,Regular,Red Macaw,Pharaoh,,,4,0.09060504712678626,0.5440488565488566,0.05275467775467776,0.013102048348403764,,,0.17512765744468112,0.013102048348403764,0.5440488565488566
0,Toucan Gang #7890,,Regular,Rainbow,,Toucamon,,3,,0.5440488565488566,0.02442827442827443,,0.02843016069221261,,0.19896909722311454,0.02442827442827443,0.5440488565488566
0,Toucan Gang #6854,,Regular,Regular Open,Cap,Green Racing Suit,,4,,0.5440488565488566,0.027936590436590438,0.026573168481269605,0.021896521278474308,,0.15511378418629773,0.021896521278474308,0.5440488565488566
0,Toucan Gang #8399,Furious,Regular,Blue Macaw,,Toucamon,,4,0.11675281240498632,0.5440488565488566,0.05353430353430354,,0.02843016069221261,,0.18569153329508978,0.02843016069221261,0.5440488565488566
0,Toucan Gang #8783,Blind,Regular,Red Macaw,Sushi Chef,Samurai,,5,0.09972636059592581,0.5440488565488566,0.05275467775467776,0.026942240265731686,0.017835069751015363,,0.14826144098324143,0.017835069751015363,0.5440488565488566
0,Toucan Gang #1761,,Chameleon,Cockatiel Open,Halo,,,3,,0.036642411642411644,0.012084199584199585,0.021406163498800517,,,0.02337759157513725,0.012084199584199585,0.036642411642411644
0,Toucan Gang #9500,Furious,Regular,Cockatiel,Party Hat,Cop,,5,0.11675281240498632,0.5440488565488566,0.04196985446985447,0.028233991511348956,0.02595797280593325,,0.15139269754819593,0.02595797280593325,0.5440488565488566
0,Toucan Gang #4155,,Parakeet,Albino Open,Cap,Yellow Jersey,,4,,0.04677754677754678,0.010524948024948026,0.026573168481269605,0.02895991523927247,,0.028208894630759217,0.010524948024948026,0.04677754677754678
0,Toucan Gang #8685,Snake,Regular,Regular,Toucamon,Polo,,5,0.09060504712678626,0.5440488565488566,0.4744022869022869,0.026573168481269605,0.024721878862793572,,0.2320702475843986,0.024721878862793572,0.5440488565488566
0,Toucan Gang #3770,,Regular,Blue Macaw,Rasta,Ninja Suit,,4,,0.5440488565488566,0.05353430353430354,0.019745340468721166,0.018541409147095178,,0.1589674774247441,0.018541409147095178,0.5440488565488566
0,Toucan Gang #895,Stoner,Regular,Regular,Borsalino,Emperor,,5,0.12100942535725144,0.5440488565488566,0.4744022869022869,0.01919173279202805,0.01377361822355642,,0.2344851839647959,0.01377361822355642,0.5440488565488566
0,Toucan Gang #4226,Blind,Regular,Regular,Detective,,,4,0.09972636059592581,0.5440488565488566,0.4744022869022869,0.028972135080273114,,,0.2867874097818356,0.028972135080273114,0.5440488565488566
0,Toucan Gang #5173,,Tiger,Regular,,Samurai,,3,,0.0204002079002079,0.4744022869022869,,0.017835069751015363,,0.1708791881845034,0.017835069751015363,0.4744022869022869
0,Toucan Gang #9381,,Rainbow,Regular,Doctor,Toga,,4,,0.017411642411642413,0.4744022869022869,0.02601956080457649,0.027017481900052976,,0.13621274300463967,0.017411642411642413,0.4744022869022869
0,Toucan Gang #9076,Stoner,Cockatiel,Cyborg,,Green Racing Suit,,4,0.12100942535725144,0.04054054054054054,0.01988045738045738,,0.021896521278474308,,0.05083173613918091,0.01988045738045738,0.12100942535725144
0,Toucan Gang #5381,Scar,Regular,Rainbow,Green Racing Helmet,Purple Jersey,,5,0.10276679841897234,0.5440488565488566,0.02442827442827443,0.008119579258165713,0.028783330390252517,,0.1416293678089043,0.008119579258165713,0.5440488565488566
0,Toucan Gang #4737,Blind,Regular,Regular,Crown,Military,,5,0.09972636059592581,0.5440488565488566,0.4744022869022869,0.021406163498800517,0.033551121313791274,,0.2346269577719322,0.021406163498800517,0.5440488565488566
0,Toucan Gang #6402,,Regular,Regular,Magician,Cop,,4,,0.5440488565488566,0.4744022869022869,0.019560804576490128,0.02595797280593325,,0.2659924802083917,0.019560804576490128,0.5440488565488566
0,Toucan Gang #954,,Cockatiel,Regular,Cowboy,Peter Toupan,Chained,5,,0.04054054054054054,0.4744022869022869,0.028418527403579995,0.025781387956913298,0.48218029350104824,0.21026460726087381,0.025781387956913298,0.48218029350104824
0,Toucan Gang #8696,,Parakeet,Regular,Party Hat,,,3,,0.04677754677754678,0.4744022869022869,0.028233991511348956,,,0.18313794173039422,0.028233991511348956,0.4744022869022869
0,Toucan Gang #3666,Cyborg,Blue Macaw,Regular,Punk,,,4,0.050775311644876864,0.04573804573804574,0.4744022869022869,0.028787599188042075,,,0.1499258108683129,0.028787599188042075,0.4744022869022869
0,Toucan Gang #1400,Sleepy,Cheetah,Regular,Military,Groom,,5,0.11705685618729098,0.028066528066528068,0.4744022869022869,0.028418527403579995,0.032315027370651596,,0.1360518451860675,0.028066528066528068,0.4744022869022869
0,Toucan Gang #4194,Furious,Regular,Regular,Emperor,Fireman,,5,0.11675281240498632,0.5440488565488566,0.4744022869022869,0.017161837977486622,0.026487727352993113,,0.23577070423732197,0.017161837977486622,0.5440488565488566
0,Toucan Gang #8285,,Blue Macaw,Regular Open,,Lumberjack,,3,,0.04573804573804574,0.027936590436590438,,0.029136500088292425,,0.034270378754309536,0.027936590436590438,0.04573804573804574
0,Toucan Gang #8902,,Regular,Regular Open,Yellow Headband,Groom,,4,,0.5440488565488566,0.027936590436590438,0.026942240265731686,0.032315027370651596,,0.1578106786554576,0.026942240265731686,0.5440488565488566
0,Toucan Gang #2002,Stoner,Regular,Regular,Captain Toucan,,,4,0.12100942535725144,0.5440488565488566,0.4744022869022869,0.019560804576490128,,,0.2897553433462213,0.019560804576490128,0.5440488565488566
0,Toucan Gang #3403,,Regular,Diamond Open,Rasta,Yellow Jersey,,4,,0.5440488565488566,0.004937629937629938,0.019745340468721166,0.02895991523927247,,0.14942293554862002,0.004937629937629938,0.5440488565488566
0,Toucan Gang #4251,,Cockatiel,Regular,,Black Stripes,,3,,0.04054054054054054,0.4744022869022869,,0.027370651598092884,,0.1807711596803068,0.027370651598092884,0.4744022869022869
0,Toucan Gang #2024,Laser,Regular,Regular,Cop,Mummy,,5,0.07236242018850715,0.5440488565488566,0.4744022869022869,0.02768038383465584,0.01995408793925481,,0.22768960708271227,0.01995408793925481,0.5440488565488566
0,Toucan Gang #558,Crying,Gold,Red Devil,,,,3,0.11675281240498632,0.012084199584199585,0.02027027027027027,,,,0.04970242741981873,0.012084199584199585,0.11675281240498632
0,Toucan Gang #4884,,Chameleon,Red Devil,Red Racing Helmet,Lumberjack,,4,,0.036642411642411644,0.02027027027027027,0.009411330503782987,0.029136500088292425,,0.023865128126189333,0.009411330503782987,0.036642411642411644
0,Toucan Gang #3674,Stoner,Parakeet,Red Macaw,Blue Headband,Doctor,,5,0.12100942535725144,0.04677754677754678,0.05275467775467776,0.028049455619117918,0.02666431220201307,,0.05505108354212139,0.02666431220201307,0.12100942535725144
0,Toucan Gang #9367,,Regular,Regular,,Grey Tank Top,,3,,0.5440488565488566,0.4744022869022869,,0.028253575843192654,,0.34890157309811204,0.028253575843192654,0.5440488565488566
0,Toucan Gang #3462,,Cockatiel,Regular,,Emperor,,3,,0.04054054054054054,0.4744022869022869,,0.01377361822355642,,0.17623881522212795,0.01377361822355642,0.4744022869022869
0,Toucan Gang #3160,Scar,Regular,Regular,Fireman,,,4,0.10276679841897234,0.5440488565488566,0.4744022869022869,0.028049455619117918,,,0.28731684937230845,0.028049455619117918,0.5440488565488566
0,Toucan Gang #2135,,Zombie,Cockatiel,Chef Hat,,,3,,0.016502079002079003,0.04196985446985447,0.02472780955895922,,,0.027733247676964227,0.016502079002079003,0.04196985446985447
0,Toucan Gang #8114,Stoner,Regular,Parakeet,Devil Horns,Pink Stripes,,5,0.12100942535725144,0.5440488565488566,0.0498960498960499,0.023436058313341945,0.03019600918241215,,0.15371727985958242,0.023436058313341945,0.5440488565488566
0,Toucan Gang #542,,Cockatiel,Regular Open,Pirate,Blue Tank Top,,4,,0.04054054054054054,0.027936590436590438,0.01900719689979701,0.0280769909941727,,0.028890329717775175,0.01900719689979701,0.04054054054054054
0,Toucan Gang #7179,,Blue Macaw,Regular,Military,Robin,,4,,0.04573804573804574,0.4744022869022869,0.028418527403579995,0.017658484901995408,,0.141554336236477,0.017658484901995408,0.4744022869022869
0,Toucan Gang #8623,,Regular,Regular,Peter Toupan,Pharaoh,,4,,0.5440488565488566,0.4744022869022869,0.028972135080273114,0.01642239095885573,,0.2659614173725681,0.01642239095885573,0.5440488565488566
0,Toucan Gang #3237,,Regular,Rainbow,Cap,Lumberjack,,4,,0.5440488565488566,0.02442827442827443,0.026573168481269605,0.029136500088292425,,0.15604669988667325,0.02442827442827443,0.5440488565488566
0,Toucan Gang #2006,,Regular,Albino,,Captain Toucan,,3,,0.5440488565488566,0.05197505197505198,,0.017658484901995408,,0.20456079780863465,0.017658484901995408,0.5440488565488566
0,Toucan Gang #4823,,Zombie,Cockatiel,Rasta,Toga,,4,,0.016502079002079003,0.04196985446985447,0.019745340468721166,0.027017481900052976,,0.026308688960176903,0.016502079002079003,0.04196985446985447
0,Toucan Gang #2818,Crying,Red Macaw,Regular,Magician,,,4,0.11675281240498632,0.048466735966735966,0.4744022869022869,0.019560804576490128,,,0.16479565996262482,0.019560804576490128,0.4744022869022869
0,Toucan Gang #9536,,Cockatiel,Cockatiel,Sheriff,Blue Tank Top,,4,,0.04054054054054054,0.04196985446985447,0.021775235283262594,0.0280769909941727,,0.033090655321957575,0.021775235283262594,0.04196985446985447
0,Toucan Gang #3161,Crying,Chameleon,Albino,Party Hat,Black Stripes,,5,0.11675281240498632,0.036642411642411644,0.05197505197505198,0.028233991511348956,0.027370651598092884,,0.05219498382637836,0.027370651598092884,0.11675281240498632
0,Toucan Gang #3790,,Red Macaw,Regular,Halo,,,3,,0.048466735966735966,0.4744022869022869,0.021406163498800517,,,0.1814250621226078,0.021406163498800517,0.4744022869022869
0,Toucan Gang #6575,,White,Regular,Elvis,,,3,,0.03755197505197505,0.4744022869022869,0.028049455619117918,,,0.18000123919112662,0.028049455619117918,0.4744022869022869
0,Toucan Gang #1780,,Regular,Red Devil Open,Red Headband,Ninja Suit,,4,,0.5440488565488566,0.005587318087318088,0.025281417235652335,0.018541409147095178,,0.14836475025473056,0.005587318087318088,0.5440488565488566
0,Toucan Gang #2426,Sleepy,Zombie,Parakeet,,,,3,0.11705685618729098,0.016502079002079003,0.0498960498960499,,,,0.06115166169513996,0.016502079002079003,0.11705685618729098
0,Toucan Gang #2888,,Regular,Regular,Flower Crown,Peter Toupan,,4,,0.5440488565488566,0.4744022869022869,0.02952574275696623,0.025781387956913298,,0.2684395685412558,0.025781387956913298,0.5440488565488566
0,Toucan Gang #9472,,Chameleon,Regular,Purple Headband,,,3,,0.036642411642411644,0.4744022869022869,0.028233991511348956,,,0.17975956335201584,0.028233991511348956,0.4744022869022869
0,Toucan Gang #4978,Snake,Alien,Regular,,Lab Coat,,4,0.09060504712678626,0.008575883575883576,0.4744022869022869,,0.027194066749072928,,0.15019432108850742,0.008575883575883576,0.4744022869022869
0,Toucan Gang #6062,,Regular,Red Macaw,Fireman,Polo,,4,,0.5440488565488566,0.05275467775467776,0.028049455619117918,0.024721878862793572,,0.16239371719636145,0.024721878862793572,0.5440488565488566
0,Toucan Gang #1466,Blind,Red Macaw,Regular,,Military,Chained,5,0.09972636059592581,0.048466735966735966,0.4744022869022869,,0.033551121313791274,0.48218029350104824,0.22766535965595763,0.033551121313791274,0.48218029350104824
